STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
1.02E+14,32.39053888888889,-95.29298888888889,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
1.02E+14,32.38735277777778,-95.31770833333333,1.0,5.0,1.0,7,7,6,7,N,6.0,3,N,5.0,6
1.02E+14,32.36711944444445,-95.34323055555555,1.0,5.0,1.0,N,N,N,5,6,5.0,N,N,5.0,6
1.02E+14,32.38723888888889,-95.31743888888889,1.0,5.0,1.0,7,7,6,7,N,6.0,7,N,5.0,6
1.02E+14,32.30282222222222,-95.29482222222222,1.0,5.0,1.0,N,N,N,5,6,6.0,4,N,5.0,6
1.02E+14,32.30338611111111,-95.31864444444444,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.02E+14,32.31462222222222,-95.230725,1.0,5.0,1.0,N,N,N,6,6,5.0,6,N,5.0,6
1.02E+14,32.27706111111111,-95.09679444444444,1.0,5.0,1.0,7,7,6,6,N,6.0,3,N,5.0,6
1.02E+14,32.306691666666666,-95.43975277777778,1.0,5.0,1.0,7,7,7,7,N,7.0,5,N,5.0,6
1.02E+14,32.280049999999996,-95.44395555555556,1.0,5.0,1.0,N,N,N,6,7,6.0,4,N,5.0,6
1.02E+14,32.26060277777778,-95.4513388888889,1.0,5.0,1.0,N,N,N,5,6,6.0,4,N,5.0,6
1.02E+14,32.23918611111111,-95.32390555555556,1.0,5.0,1.0,7,7,7,6,N,7.0,6,N,5.0,9
1.02E+14,32.234680555555556,-95.34766388888889,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,6
1.02E+14,32.31731111111112,-95.3867638888889,1.0,7.0,1.0,7,7,6,7,N,6.0,4,5,5.0,9
1.02E+14,32.361891666666665,-95.17211111111112,1.0,5.0,1.0,N,N,N,5,7,6.0,N,N,5.0,6
1.02E+14,32.55433055555555,-95.33996666666667,1.0,5.0,1.0,N,N,N,6,6,6.0,5,N,5.0,7
1.02E+14,32.551449999999996,-95.3151861111111,1.0,5.0,1.0,7,7,6,6,N,6.0,5,N,5.0,6
1.02E+14,32.21822777777778,-95.15894444444444,1.0,5.0,5.0,7,7,5,5,N,5.0,5,N,5.0,9
1.02E+14,32.246830555555555,-95.276125,1.0,1.0,5.0,8,7,7,N,N,7.0,5,7,5.0,N
1.02E+14,32.26096666666667,-95.252175,1.0,1.0,5.0,7,7,7,N,N,7.0,6,7,5.0,N
1.02E+14,32.45735277777778,-95.18098611111111,1.0,5.0,1.0,6,6,6,6,N,6.0,5,N,5.0,6
102120AA0026101,32.30372222222222,-94.99578333333334,1.0,5.0,3.0,7,6,7,6,N,6.0,5,N,4.0,7
102120AA0035102,32.45343333333334,-95.30924444444445,1.0,5.0,1.0,7,7,6,7,N,6.0,3,N,5.0,4
102120AA0035103,32.46103055555556,-95.31164722222222,1.0,5.0,1.0,7,7,5,7,N,5.0,3,N,5.0,4
102120AA0035104,32.476886111111114,-95.31090555555555,1.0,5.0,1.0,7,7,5,6,N,5.0,4,N,0.0,4
102120AA0046001,32.41231666666666,-95.42963333333334,1.0,5.0,1.0,7,6,6,5,N,6.0,4,N,5.0,7
102120AA0046002,32.391616666666664,-95.39459722222223,1.0,5.0,1.0,6,6,7,6,N,6.0,5,N,5.0,7
102120AA0046003,32.42117222222222,-95.45757777777779,1.0,5.0,5.0,8,7,8,8,N,7.0,5,N,5.0,7
102120AA0113101,32.176544444444446,-95.283025,1.0,5.0,7.0,7,7,6,6,N,5.0,4,N,3.0,6
102120AA0113102,32.17178611111111,-95.29750833333333,1.0,5.0,3.0,7,7,8,7,N,6.0,5,N,5.0,7
102120AA0129102,32.18787222222222,-95.30608611111111,1.0,5.0,4.0,7,7,6,7,N,6.0,6,N,5.0,4
102120AA0132002,32.22415277777778,-95.34241666666667,1.0,5.0,5.0,7,8,8,7,N,8.0,5,N,5.0,7
102120AA0137101,32.21163888888889,-95.32741944444444,1.0,5.0,3.0,7,7,8,7,N,6.0,5,N,5.0,7
102120AA0145101,32.165594444444444,-95.31625555555556,1.0,5.0,3.0,N,N,N,5,7,6.0,N,N,5.0,4
102120AA0168001,32.23008333333333,-95.39476111111112,1.0,5.0,1.0,N,N,N,6,7,7.0,5,N,5.0,7
102120AA0178104,32.182627777777775,-95.39016111111111,1.0,5.0,3.0,N,N,N,7,7,5.0,N,N,5.0,7
102120AA0187101,32.13933055555555,-95.42641111111112,1.0,5.0,4.0,6,7,6,7,N,6.0,4,N,5.0,7
102120AA0217102,32.298375,-95.005,1.0,5.0,3.0,7,6,6,6,N,6.0,6,N,5.0,7
102120AA0220103,32.30366111111111,-95.16509722222223,1.0,5.0,3.0,8,8,8,8,N,6.0,6,N,5.0,7
102120AA0223105,32.28818888888889,-95.10668888888888,1.0,5.0,4.0,7,6,6,7,N,6.0,5,N,5.0,7
102120AA0223106,32.28821388888889,-95.1074861111111,1.0,5.0,4.0,7,6,6,6,N,6.0,5,N,5.0,7
102120AA0223201,32.27848888888889,-95.00082777777777,1.0,5.0,3.0,8,8,8,7,N,6.0,5,N,5.0,7
102120AA0230101,32.23706388888889,-95.10734444444444,1.0,5.0,3.0,7,7,7,7,N,6.0,4,N,5.0,7
102120AA0230102,32.231830555555554,-95.10628333333332,1.0,5.0,4.0,8,6,6,8,N,6.0,4,N,5.0,7
102120AA0233102,32.337069444444445,-95.07579722222222,1.0,5.0,3.0,N,N,N,6,6,6.0,5,N,5.0,4
102120AA0234001,32.327597222222224,-95.09748333333333,1.0,5.0,5.0,8,8,7,7,N,7.0,4,N,5.0,6
102120AA0237101,32.37896388888889,-95.09544722222222,1.0,5.0,2.0,6,6,6,6,N,6.0,3,N,5.0,4
102120AA0245101,32.371972222222226,-94.99558611111111,1.0,5.0,3.0,7,7,7,6,N,6.0,6,N,5.0,7
102120AA0246001,32.271411111111114,-95.0599111111111,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,8
102120AA0246102,32.29622777777777,-95.06121388888889,1.0,5.0,1.0,7,7,5,6,N,5.0,4,N,0.0,7
102120AA0285201,32.28330555555556,-95.1695,1.0,5.0,5.0,7,8,8,8,N,8.0,5,N,5.0,7
102120AA0289001,32.29267222222222,-95.17753611111111,1.0,5.0,5.0,7,8,8,8,N,6.0,5,N,5.0,7
102120AA0313001,32.486152777777775,-95.325225,1.0,5.0,1.0,7,7,7,7,N,7.0,6,N,5.0,7
102120AA0313101,32.46809722222223,-95.18983888888889,1.0,5.0,3.0,7,6,6,7,N,6.0,4,N,5.0,7
102120AA0323101,32.55827222222222,-95.28393888888888,1.0,5.0,7.0,7,6,7,6,N,4.0,5,N,1.0,4
102120AA0336101,32.456047222222224,-95.21519444444445,1.0,5.0,7.0,5,6,5,5,N,4.0,6,N,0.0,7
102120AA0343101,32.46298055555556,-95.18155,1.0,5.0,1.0,6,5,5,5,N,5.0,4,N,2.0,7
102120AA0351101,32.53121111111111,-95.17771111111112,1.0,5.0,7.0,4,5,4,6,N,4.0,6,N,0.0,4
102120AA0356001,32.496880555555556,-95.14257222222223,1.0,5.0,5.0,7,8,7,7,N,7.0,4,N,5.0,9
102120AA0363103,32.47604166666667,-95.11764166666666,1.0,5.0,3.0,N,N,N,5,5,5.0,N,N,2.0,4
102120AA0382101,32.40083055555555,-95.2582,1.0,5.0,1.0,7,7,6,6,N,6.0,4,N,5.0,7
102120AA0384001,32.42130833333333,-95.1498138888889,1.0,5.0,5.0,8,8,7,6,N,6.0,7,N,5.0,7
102120AA0384002,32.407041666666665,-95.18499444444444,1.0,5.0,5.0,8,8,7,7,N,6.0,6,N,5.0,7
102120AA0411101,32.47788611111111,-95.42933055555557,1.0,5.0,7.0,6,6,5,7,N,5.0,4,N,2.0,7
102120AA0411102,32.41825,-95.43350833333334,1.0,5.0,7.0,7,7,7,7,N,6.0,4,N,0.0,4
102120AA0419001,32.44665833333333,-95.52461944444444,1.0,5.0,1.0,N,N,N,6,7,7.0,5,N,5.0,7
102120AA0420102,32.43568055555555,-95.52606666666667,1.0,5.0,3.0,8,7,7,7,N,6.0,5,N,5.0,7
102120AA0422101,32.47006388888889,-95.55634166666667,1.0,5.0,7.0,5,7,5,7,N,5.0,5,N,2.0,7
102120AA0426001,32.4758,-95.57424444444445,1.0,5.0,1.0,N,N,N,7,7,7.0,6,N,5.0,7
102120AA0427101,32.39141388888889,-95.3493861111111,1.0,5.0,3.0,7,6,6,6,N,6.0,5,N,5.0,7
102120AA0431101,32.545677777777776,-95.44449722222222,1.0,5.0,3.0,6,6,6,6,N,6.0,4,N,4.0,7
102120AA0431202,32.446127777777775,-95.36558055555555,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,9
102120AA0447101,32.55545,-95.59192222222222,1.0,5.0,3.0,7,6,7,7,N,6.0,5,N,5.0,7
102120AA0448001,32.561749999999996,-95.57773888888889,1.0,5.0,5.0,8,7,7,7,N,7.0,4,N,5.0,7
102120AA0452003,32.57250833333334,-95.43223055555556,1.0,5.0,5.0,8,8,7,6,N,7.0,5,N,5.0,7
102120AA0452101,32.55996666666666,-95.38258611111111,1.0,5.0,7.0,5,4,4,6,N,4.0,4,N,0.0,4
102120AA0452102,32.60008611111111,-95.50490277777777,1.0,5.0,3.0,7,7,7,7,N,6.0,5,N,5.0,6
102120AA0452103,32.56806666666667,-95.42036111111112,1.0,5.0,7.0,6,7,7,7,N,7.0,4,N,5.0,4
102120AA0453101,32.58595833333334,-95.591625,1.0,5.0,3.0,N,N,N,6,6,6.0,N,N,5.0,4
102120AA0454101,32.59186666666667,-95.5893611111111,1.0,5.0,3.0,N,N,N,5,5,5.0,N,N,5.0,4
102120AA0455101,32.60566666666667,-95.5612,1.0,5.0,3.0,7,7,7,7,N,6.0,5,N,5.0,6
102120AA0471101,32.44828888888888,-95.40970833333334,1.0,5.0,1.0,5,5,4,6,N,4.0,4,N,2.0,7
102120AA0479101,32.53613055555555,-95.47065277777779,1.0,5.0,3.0,7,7,6,6,N,6.0,6,N,5.0,6
102120AA0481001,32.539205555555554,-95.48368888888889,1.0,5.0,5.0,8,8,7,8,N,7.0,6,N,5.0,7
102120AA0484101,32.60508055555556,-95.5002138888889,1.0,5.0,3.0,7,7,7,7,N,6.0,4,N,5.0,4
102120AA0494101,32.45379166666667,-95.3491111111111,1.0,5.0,3.0,7,7,8,6,N,6.0,6,N,5.0,4
102120AA1106101,32.17794166666666,-95.41575555555556,1.0,5.0,4.0,7,7,6,6,N,6.0,6,N,5.0,7
102120AA1113001,32.28199444444444,-95.38353333333335,1.0,5.0,5.0,7,8,7,8,N,7.0,5,N,5.0,9
102120AA1125101,32.307383333333334,-95.38346944444446,1.0,5.0,3.0,7,7,7,7,N,6.0,3,N,5.0,7
102120AA1125202,32.282288888888885,-95.38651666666668,1.0,5.0,3.0,8,8,8,8,N,6.0,4,N,5.0,7
102120AA1131101,32.27739722222222,-95.43443055555556,1.0,5.0,3.0,7,7,7,7,N,6.0,6,N,5.0,7
102120AA1134101,32.31449166666666,-95.41490833333334,1.0,5.0,1.0,6,6,7,6,N,6.0,3,N,5.0,7
102120AA1139101,32.310827777777774,-95.39818055555556,1.0,5.0,1.0,6,6,6,6,N,6.0,2,N,5.0,7
102120AA1141001,32.309466666666665,-95.40530277777778,1.0,2.0,5.0,7,8,7,N,N,7.0,5,9,5.0,N
102120AA1141002,32.30860833333333,-95.40476944444445,1.0,5.0,5.0,8,8,8,8,N,8.0,5,N,5.0,7
102120AA1141101,32.27896111111111,-95.41114722222223,1.0,5.0,3.0,7,7,7,6,N,6.0,5,N,5.0,7
102120AA1145101,32.34440277777778,-95.40680833333334,1.0,5.0,3.0,8,7,5,5,N,5.0,5,N,5.0,7
102120AA1148101,32.38825833333333,-95.39839444444445,1.0,5.0,7.0,6,6,6,6,N,4.0,6,N,0.0,4
102120AA1150103,32.398808333333335,-95.42732500000001,1.0,5.0,3.0,7,6,6,6,N,6.0,6,N,5.0,7
102120AA1150104,32.397977777777776,-95.42732222222223,1.0,5.0,3.0,6,6,6,6,N,6.0,6,N,5.0,7
102120AA2112101,32.19595555555555,-95.06335833333333,1.0,5.0,3.0,7,6,7,6,N,6.0,6,N,5.0,7
102120AA2115002,32.146027777777775,-94.9865138888889,1.0,5.0,5.0,7,8,7,7,N,7.0,6,N,5.0,4
102120AA2122101,32.291063888888885,-95.22851111111112,1.0,5.0,3.0,8,7,7,6,N,6.0,5,N,5.0,7
102120AA2125201,32.25859166666667,-95.2367,1.0,5.0,3.0,8,7,8,6,N,6.0,6,N,5.0,6
102120AA2138001,32.182249999999996,-95.17707222222222,1.0,5.0,5.0,7,8,7,7,N,7.0,5,N,5.0,6
102120AA2138002,32.15269166666666,-95.17418333333333,1.0,5.0,1.0,7,7,7,7,N,6.0,6,N,5.0,7
102120AA2138003,32.15215,-95.17388611111112,1.0,5.0,1.0,7,7,8,6,N,6.0,6,N,5.0,7
102120AA2147101,32.17500555555555,-95.14438333333334,1.0,5.0,3.0,7,5,6,6,N,5.0,6,N,5.0,6
102120AA2171001,32.21511111111111,-95.22886666666668,1.0,5.0,1.0,N,N,N,7,7,7.0,4,N,5.0,9
102120AA2177001,32.17462777777777,-95.195375,1.0,5.0,1.0,N,N,N,7,7,7.0,5,N,5.0,7
102120AA2179101,32.161566666666666,-95.17718333333333,1.0,5.0,3.0,7,7,8,7,N,6.0,5,N,5.0,7
102120AA3101101,32.42522222222222,-95.04569444444444,1.0,5.0,3.0,7,7,7,6,N,6.0,5,N,5.0,7
102120AA3104001,32.44916944444444,-95.02965833333333,1.0,5.0,5.0,7,8,7,7,N,7.0,5,N,5.0,6
102120AA3111101,32.47040277777778,-94.99825,1.0,5.0,4.0,7,5,5,6,N,5.0,4,N,0.0,4
102120AA3116101,32.42253611111111,-95.02373055555556,1.0,5.0,3.0,7,7,6,6,N,6.0,6,N,5.0,4
102120AA4104101,32.518258333333335,-95.35822222222221,1.0,5.0,3.0,7,6,7,7,N,6.0,5,N,5.0,6
102120AA4129002,32.57171666666667,-95.35885833333333,1.0,5.0,5.0,8,8,7,7,N,7.0,6,N,5.0,5
102120AA4129102,32.5603,-95.3617361111111,1.0,5.0,3.0,7,7,8,7,N,6.0,6,N,5.0,7
102120B00270001,32.27896944444444,-95.30361944444444,1.0,5.0,1.0,N,N,N,5,7,6.0,N,N,5.0,7
102120B00345001,32.31377222222222,-95.30549444444443,1.0,5.0,1.0,N,N,N,7,7,6.0,6,N,5.0,7
102120B00455001,32.3528,-95.292625,1.0,5.0,8.0,N,N,N,6,7,6.0,4,N,5.0,7
102120B00505001,32.32206111111111,-95.26918888888889,1.0,5.0,1.0,N,N,N,5,5,5.0,6,N,1.0,7
102120B00640001,32.380094444444445,-95.30191944444444,1.0,5.0,5.0,7,7,7,6,N,6.0,6,N,5.0,7
102120B00640002,32.3819,-95.30188055555556,1.0,5.0,5.0,7,7,7,6,N,6.0,5,N,5.0,6
102120B00740001,32.312805555555556,-95.30366111111111,1.0,5.0,1.0,N,N,N,6,6,6.0,4,N,5.0,7
102120B00740002,32.30988055555555,-95.30348333333333,1.0,5.0,1.0,N,N,N,5,6,6.0,5,N,5.0,7
102120B01090001,32.3558,-95.28800277777778,1.0,5.0,8.0,N,N,N,5,5,5.0,4,N,5.0,7
102120B01090002,32.35543055555556,-95.27910277777778,1.0,5.0,1.0,N,N,N,6,6,6.0,6,N,5.0,7
102120B01185101,32.25713888888889,-95.32475833333334,1.0,5.0,5.0,7,7,7,6,N,7.0,4,N,5.0,9
102120B01185103,32.25640277777778,-95.32965833333333,1.0,5.0,5.0,7,7,7,8,N,7.0,3,N,5.0,9
102120B01185104,32.25655,-95.32971388888889,1.0,5.0,5.0,7,7,7,7,N,7.0,3,N,5.0,9
102120B01250001,32.34146944444445,-95.28674166666667,1.0,5.0,8.0,N,N,N,7,6,6.0,5,N,5.0,7
102120B01350001,32.33952222222222,-95.27792777777778,1.0,5.0,1.0,N,N,N,5,5,5.0,N,N,2.0,7
102120B01360001,32.304744444444445,-95.29699722222222,1.0,5.0,1.0,N,N,N,7,6,6.0,5,N,5.0,7
102120B01415001,32.37198611111111,-95.26874166666667,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,7
102120B01425002,32.34802222222223,-95.28771944444445,1.0,5.0,1.0,N,N,N,7,7,6.0,4,N,5.0,7
102120B01430001,32.30409722222222,-95.28236944444444,1.0,5.0,1.0,N,N,N,6,6,6.0,5,N,5.0,7
102120B01495002,32.34970833333333,-95.28800555555556,1.0,5.0,1.0,N,N,N,7,7,6.0,4,N,5.0,7
102120B01600001,32.31614166666667,-95.30606666666667,1.0,5.0,1.0,N,N,N,5,6,6.0,5,N,5.0,7
102120B01720001,32.35499444444444,-95.28816944444445,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,7
102120B01740001,32.35092222222222,-95.32619166666666,1.0,5.0,1.0,N,N,N,5,5,4.0,N,N,0.0,7
102120B01980001,32.34269722222223,-95.27265833333334,1.0,5.0,1.0,N,N,N,6,7,6.0,9,N,5.0,7
102120B02015001,32.27970277777778,-95.32097777777777,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,9
102120B02015002,32.27981111111111,-95.31373333333333,1.0,5.0,1.0,7,7,8,6,N,6.0,2,N,5.0,7
102120B02015003,32.27992222222222,-95.31373611111111,1.0,5.0,1.0,7,7,8,5,N,6.0,2,N,5.0,7
102120B02016001,32.279741666666666,-95.30843333333333,5.0,5.0,5.0,7,8,7,7,N,7.0,3,N,5.0,9
102120B02017001,32.27988888888889,-95.30841111111111,1.0,5.0,5.0,7,8,7,6,N,6.0,3,N,5.0,9
102120B02035001,32.31856666666667,-95.3067361111111,1.0,5.0,1.0,N,N,N,5,5,5.0,7,N,2.0,7
102120B02680001,32.36542777777778,-95.28591666666667,1.0,5.0,1.0,7,6,5,6,N,5.0,9,N,2.0,7
102120B02815002,32.35243055555556,-95.28889444444444,1.0,5.0,8.0,N,N,N,6,5,5.0,N,N,5.0,7
102120B02815003,32.35248888888889,-95.29328333333333,1.0,5.0,8.0,N,N,N,6,6,6.0,6,N,5.0,7
102120B03020001,32.322563888888894,-95.2656361111111,1.0,5.0,1.0,N,N,N,6,6,6.0,4,N,5.0,7
102120B03200001,32.37858611111111,-95.27876388888889,1.0,2.0,5.0,7,8,7,N,N,7.0,6,9,5.0,N
102120B03255001,32.305452777777774,-95.29435833333334,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,7
102120B03255002,32.30101666666666,-95.28999722222223,1.0,5.0,1.0,N,N,N,6,7,7.0,2,N,5.0,7
102120B03255003,32.29119444444444,-95.2897611111111,1.0,5.0,1.0,N,N,N,6,6,6.0,4,N,5.0,7
102120B03530001,32.3519,-95.32801944444444,1.0,5.0,1.0,N,N,N,4,5,5.0,9,N,2.0,4
102120B03560001,32.31356666666667,-95.25953055555556,1.0,5.0,1.0,N,N,N,5,6,6.0,N,N,5.0,7
102120B03645001,32.33175555555556,-95.26305833333333,1.0,5.0,1.0,N,N,N,5,6,6.0,N,N,5.0,7
102120B03855001,32.29439444444444,-95.31628055555555,1.0,5.0,1.0,N,N,N,5,7,6.0,5,N,5.0,7
102120B03855002,32.29468333333333,-95.31444166666667,1.0,5.0,1.0,N,N,N,6,7,6.0,4,N,5.0,7
102120B03910001,32.288088888888886,-95.31561666666667,1.0,5.0,1.0,N,N,N,6,7,6.0,9,N,5.0,7
102120B03910002,32.28936944444444,-95.30211388888888,1.0,5.0,1.0,N,N,N,7,6,6.0,5,N,5.0,7
102120B03910003,32.288380555555555,-95.29810277777777,1.0,5.0,1.0,7,7,7,6,N,6.0,5,N,5.0,7
102120B03950101,32.32288888888889,-95.310375,1.0,5.0,1.0,N,N,N,8,7,7.0,N,N,5.0,7
102120B04280001,32.294758333333334,-95.29568055555555,1.0,5.0,1.0,6,6,7,6,N,6.0,4,N,5.0,7
102120B04465002,32.31942222222222,-95.30711111111111,1.0,5.0,1.0,N,N,N,6,6,6.0,4,N,5.0,7
102120B04820001,32.340836111111116,-95.29476388888888,1.0,5.0,1.0,N,N,N,5,6,6.0,9,N,5.0,7
102120B05255001,32.31295833333333,-95.30526388888889,1.0,5.0,1.0,N,N,N,6,7,6.0,9,N,5.0,7
102120B05260001,32.27678888888889,-95.31792777777777,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,7
102120LX7202001,32.324333333333335,-95.31195277777778,1.0,5.0,5.0,7,8,8,7,N,8.0,4,N,5.0,7
102120LX7872001,32.32519722222222,-95.31260277777777,1.0,5.0,5.0,7,8,7,8,N,7.0,4,N,5.0,7
102120LX8467101,32.339105555555555,-95.34352222222222,1.0,5.0,1.0,N,N,N,6,7,7.0,9,N,5.0,7
102120TL0049021,32.26891111111111,-95.24344444444445,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,7
102120TL0049022,32.255627777777775,-95.25840277777777,1.0,5.0,5.0,7,7,7,7,N,7.0,9,N,5.0,9
102120TL0049023,32.24981388888889,-95.26782222222222,1.0,1.0,5.0,8,8,7,N,N,7.0,7,9,5.0,N
102120TL0049024,32.246636111111115,-95.27810555555556,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
102120TL0049025,32.245866666666664,-95.27848333333333,1.0,5.0,1.0,N,N,N,6,7,7.0,N,N,5.0,6
102120TL0049026,32.241844444444446,-95.29411388888889,1.0,5.0,5.0,7,8,7,7,N,7.0,9,N,5.0,9
102120TL0049027,32.24171666666667,-95.30834999999999,1.0,1.0,5.0,7,7,7,N,N,7.0,9,9,5.0,N
102120TL0049028,32.242272222222226,-95.322625,1.0,5.0,5.0,7,7,7,6,N,7.0,9,N,5.0,9
102120TL0049029,32.24401388888889,-95.3320111111111,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
102120TL0049030,32.24499166666667,-95.33348055555555,1.0,5.0,1.0,N,N,N,6,7,7.0,N,N,5.0,9
102120TL0049031,32.24362777777778,-95.34725555555555,1.0,6.0,5.0,7,7,7,8,N,7.0,9,6,5.0,9
102120TL0049032,32.24285833333333,-95.34921944444444,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
102120TL0049033,32.244058333333335,-95.3497611111111,1.0,5.0,1.0,N,N,N,6,7,7.0,N,N,5.0,9
102120TL0049034,32.24192777777778,-95.36285555555556,1.0,1.0,5.0,7,8,7,N,N,7.0,9,7,5.0,N
102120TL0049035,32.24205555555556,-95.37351388888888,1.0,5.0,1.0,N,N,N,6,7,7.0,N,N,5.0,9
102120TL0049036,32.24343611111111,-95.38081388888888,1.0,5.0,5.0,7,7,7,7,N,7.0,9,N,5.0,9
102120TL0049037,32.24944166666667,-95.39065000000001,1.0,6.0,5.0,7,7,7,8,N,7.0,9,7,5.0,9
102120TL0049038,32.25707777777778,-95.4040138888889,1.0,1.0,5.0,8,7,8,N,N,7.0,7,7,5.0,N
102120TL0049039,32.26618611111111,-95.408625,1.0,5.0,5.0,7,7,7,6,N,7.0,9,N,5.0,9
102120TL0049040,32.270558333333334,-95.40995555555556,1.0,6.0,5.0,7,7,7,6,N,7.0,9,9,5.0,9
102120TL0049041,32.278527777777775,-95.41013333333333,1.0,5.0,5.0,7,7,7,7,N,7.0,9,N,5.0,9
102120TL0049042,32.28554722222222,-95.41053055555557,1.0,1.0,5.0,7,7,8,N,N,7.0,7,7,5.0,N
102120TL0049043,32.292791666666666,-95.41215000000001,1.0,1.0,5.0,7,7,7,N,N,7.0,7,7,5.0,N
102120TL0049044,32.30083888888888,-95.41258055555556,1.0,5.0,5.0,7,7,8,7,N,7.0,9,N,5.0,9
102120TL0049045,32.307805555555554,-95.41479166666667,1.0,8.0,5.0,7,7,7,6,N,7.0,9,8,5.0,9
102120TL0049046,32.32846111111112,-95.41876388888889,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
102120TL0049047,32.335225,-95.42010277777779,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
102120TL0049048,32.340205555555556,-95.42289166666667,1.0,1.0,5.0,7,8,7,N,N,7.0,7,7,5.0,N
102120TL0049049,32.34720277777778,-95.42402777777778,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
102120TL0049050,32.35384722222222,-95.42626111111112,1.0,5.0,1.0,N,N,N,6,7,7.0,N,N,5.0,9
102120TL0049051,32.36857222222222,-95.42735555555556,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,9
102120TL0049052,32.3771,-95.42411111111112,1.0,1.0,5.0,6,7,7,N,N,7.0,7,9,5.0,N
102120TL0049053,32.37891944444444,-95.42304722222222,1.0,5.0,1.0,N,N,N,6,7,7.0,N,N,5.0,9
102120TL0049054,32.393794444444445,-95.42723611111111,1.0,1.0,5.0,7,7,7,N,N,7.0,5,9,5.0,N
102120TL0049055,32.39740555555556,-95.42843055555556,1.0,5.0,5.0,7,7,7,7,N,7.0,8,N,5.0,9
102120TL0049056,32.405947222222224,-95.43140555555556,1.0,5.0,5.0,7,8,7,8,N,7.0,8,N,5.0,9
102120TL0049057,32.41461666666667,-95.435175,1.0,1.0,5.0,7,8,8,N,N,8.0,7,8,5.0,N
102120TL0049058,32.42103888888889,-95.43650555555556,1.0,5.0,5.0,6,7,7,7,N,7.0,8,N,5.0,9
102120TL0049059,32.45271666666667,-95.43664444444445,1.0,5.0,1.0,N,N,N,6,7,7.0,N,N,5.0,9
102120TL0049060,32.46735,-95.43598055555556,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
102120TL0049061,32.46859444444445,-95.43730277777779,1.0,1.0,5.0,6,8,7,N,N,7.0,5,6,5.0,N
102120TL0049062,32.466094444444444,-95.43674722222222,1.0,6.0,5.0,7,7,7,7,N,7.0,8,4,5.0,6
102120TL0049063,32.46854722222223,-95.43635555555556,1.0,1.0,5.0,7,8,7,N,N,7.0,6,6,5.0,N
102120TL0049064,32.46971944444444,-95.43635,1.0,5.0,5.0,7,8,7,7,N,7.0,7,N,5.0,9
102120TL0049065,32.497625,-95.43885277777778,1.0,6.0,5.0,7,8,7,7,N,7.0,7,6,5.0,9
102120TL0049066,32.503575,-95.43809722222223,1.0,5.0,5.0,8,7,7,7,N,7.0,9,N,5.0,9
102120TL0049067,32.511075,-95.44250833333334,1.0,1.0,5.0,7,7,7,N,N,7.0,8,7,5.0,N
102120TL0049068,32.53992777777778,-95.44533611111112,1.0,5.0,5.0,7,7,7,8,N,7.0,8,N,5.0,9
102120TL0049069,32.541916666666665,-95.44370277777779,1.0,6.0,5.0,7,7,7,7,N,7.0,8,9,5.0,9
102120TL0049070,32.547133333333335,-95.42849444444445,1.0,1.0,5.0,7,8,7,N,N,7.0,6,9,5.0,N
1.02E+14,32.71146111111111,-96.06331944444445,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
1.02E+14,32.68767222222222,-95.84179999999999,1.0,5.0,1.0,6,6,6,7,N,6.0,9,N,5.0,6
1.02E+14,32.68564444444444,-95.83064999999999,1.0,5.0,1.0,6,6,6,6,N,6.0,9,N,5.0,6
1.02E+14,32.69786111111111,-95.92390833333334,1.0,5.0,1.0,N,N,N,6,6,6.0,2,N,5.0,6
1.02E+14,32.69765833333333,-95.92392777777778,1.0,5.0,1.0,N,N,N,7,6,6.0,6,N,5.0,6
1.02E+14,32.69674722222222,-95.90495277777778,1.0,5.0,1.0,7,7,6,5,N,6.0,6,N,5.0,9
