STRUCTURE_NUMBER_008,STRUCTURE_NUMBER_0082,Common St. Nos.,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
121020AA4850004,,Unique,29472441,95050484,1,9,5,7,7,7,7,N,6,4,N,5,7
121020AA4850006,,Unique,29473471,95042836,1,9,5,8,7,7,5,N,6,9,N,5,7
121020AA4850007,,Unique,29460320,95121385,1,5,1,N,N,N,7,6,6,N,N,5,6
121020AA4850008,,Unique,29435446,94592065,5,5,5,8,6,6,6,N,6,2,N,5,7
121020AA4853001,,Unique,29460818,95105250,1,5,5,7,8,7,5,N,7,5,N,5,7
121020AA4856001,,Unique,29534852,95243117,1,5,1,7,7,6,6,N,6,2,N,4,6
121020AA4885001,,Unique,29525942,95224514,1,5,1,N,N,N,6,7,6,2,N,5,6
121020AA4960001,,Unique,29534402,95233967,1,5,1,N,N,N,6,8,6,2,N,5,6
121020AA4960002,,Unique,29534405,95224254,1,5,5,7,8,6,7,N,6,2,N,5,6
121020AA4968001,,Unique,29545632,95232774,1,5,5,8,5,6,7,N,5,4,N,5,6
121020AA5009002,,Unique,29545779,95225686,1,5,5,7,7,6,5,N,6,2,N,5,6
121020AA5014002,,Unique,29545696,95231205,1,5,5,6,7,7,7,N,6,4,N,5,6
121020AA5048001,,Unique,29531223,95203351,1,5,5,6,6,6,6,N,6,2,N,5,6
121020AA5070001,,Unique,29524642,95203826,1,5,5,6,7,6,6,N,6,2,N,5,6
121020AA5089001,,Unique,29545806,95221892,1,5,5,8,6,7,6,N,6,4,N,5,6
121020AA5098001,,Unique,29545975,95220401,1,5,5,7,7,7,7,N,6,4,N,5,7
121020AA5114001,,Unique,29550277,95214924,1,5,5,7,7,7,7,N,6,2,N,5,6
121020AA5137001,,Unique,29544696,95202953,1,5,5,7,7,6,8,N,6,2,N,5,6
121020AA5169001,,Unique,29435713,95134702,1,5,1,N,N,N,7,6,6,3,N,5,6
121020AA5208001,,Unique,29540823,95221833,1,4,5,7,7,7,N,N,7,2,4,5,N
121020AA5209001,,Unique,29533889,95195917,1,5,5,6,8,7,7,N,7,6,N,5,8
121020AA5325002,,Unique,29570507,95222091,1,5,5,8,6,7,7,N,6,5,N,5,7
121020AA5330001,,Unique,29575645,95292736,1,5,5,7,8,7,7,N,6,2,N,5,6
121020AA5330002,,Unique,29575639,95292697,1,5,5,7,7,6,7,N,6,2,N,5,6
121020AA5330003,,Unique,29594480,95240757,1,5,5,5,7,7,7,N,7,2,N,5,9
121020AA5330004,,Unique,29594402,95240918,1,5,5,6,8,7,6,N,7,2,N,5,9
121020AA5341001,,Unique,30004058,95223184,1,5,5,6,7,6,6,N,6,2,N,5,7
121020AA5341002,,Unique,30003923,95223290,1,5,5,7,8,6,6,N,6,6,N,5,7
121020AA5350001,,Unique,29352831,95022813,1,5,5,6,6,5,7,N,5,4,N,5,6
121020AA5468001,,Unique,30020003,95220540,1,5,5,8,7,7,6,N,6,4,N,5,6
121020AA5468002,,Unique,30022884,95211260,1,5,5,8,8,7,7,N,6,2,N,5,6
121020AA5468003,,Unique,30023479,95210184,1,5,5,8,8,7,7,N,7,2,N,5,6
121020AA5498001,,Unique,30015232,95194854,1,5,5,8,7,6,6,N,6,2,N,5,7
121020AA5539001,,Unique,30024527,95213072,1,5,5,6,7,6,7,N,6,3,N,5,7
121020AA5592001,,Unique,30024999,95231299,1,5,1,N,N,N,7,7,6,N,N,5,7
121020AA5720001,,Unique,30024368,95251120,1,5,1,6,6,6,7,N,6,3,N,4,7
121020AA5733001,,Unique,30023248,95254169,1,5,5,7,8,7,8,N,6,4,N,5,7
121020AA5741001,,Unique,29572304,95245599,1,5,5,7,6,6,7,N,0,4,N,5,7
121020AA5744001,,Unique,30053021,95242212,1,5,5,7,7,7,7,N,7,2,N,5,9
121020AA5744003,,Unique,30022780,95225750,1,5,5,6,7,6,6,N,6,2,N,5,6
121020AA5744004,,Unique,30004014,95223020,1,5,5,7,8,7,6,N,6,4,N,5,6
121020AA5744005,,Unique,30004021,95222966,1,5,5,6,7,7,7,N,6,2,N,5,6
121020AA5744011,,Unique,30025784,95231505,1,5,1,N,N,N,7,6,6,N,N,5,6
121020AA5775023,,Unique,30014898,95241812,1,5,5,7,7,7,7,N,7,2,N,5,9
121020AA5775024,,Unique,30014963,95241800,1,5,5,7,7,7,7,N,7,2,N,5,9
121020AA5775028,,Unique,30015872,95242076,1,9,5,7,7,7,7,N,6,2,N,5,7
121020AA5775029,,Unique,30015957,95242064,1,9,5,6,7,7,8,N,6,2,N,5,7
121020AA5775030,,Unique,30004875,95240107,1,5,1,N,N,N,7,6,6,3,N,5,6
121020AA5775031,,Unique,30001592,95235289,1,5,5,7,6,7,7,N,6,2,N,5,6
121020AA5775033,,Unique,29555898,95224413,1,0,5,6,7,7,N,N,7,2,N,5,N
121020AA5775035,,Unique,29555136,95224863,1,0,5,7,7,7,N,N,7,2,N,5,N
121020AA5775036,,Unique,29555339,95224302,1,0,5,7,7,7,N,N,7,2,N,5,N
121020AA5775037,,Unique,29545938,95223236,1,5,5,7,7,7,6,N,6,2,N,5,6
121020AA5775038,,Unique,29545973,95223568,1,5,5,6,8,7,7,N,6,2,N,5,6
121020AA5775039,,Unique,29533091,95221545,1,5,5,6,6,7,5,N,6,2,N,5,6
121020AA5775040,,Unique,29541035,95222394,1,1,5,7,7,7,N,N,7,2,3,5,N
121020AA5775041,,Unique,29541014,95222121,1,1,5,7,7,7,N,N,7,2,3,5,N
121020AA5775042,,Unique,29540231,95222167,1,1,5,7,7,7,N,N,7,2,3,5,N
121020AA5775043,,Unique,29540286,95221916,1,1,5,7,7,7,N,N,7,2,3,5,N
121020AA5775045,,Unique,29565881,95230393,1,5,5,5,6,7,6,N,6,2,N,5,6
121020AA5775046,,Unique,29565630,95230056,1,5,5,7,6,7,6,N,6,2,N,5,9
121020AA5820001,,Unique,29483463,95440128,1,5,5,7,7,7,7,N,6,9,N,5,7
121020AA5901003,,Unique,29523848,95312929,1,5,5,7,7,7,7,N,6,2,N,5,6
121020AA5901006,,Unique,29545089,95312953,1,5,1,N,N,N,6,7,6,2,N,5,9
121020AA5901007,,Unique,29523659,95312828,1,5,5,6,7,7,7,N,6,2,N,5,6
121020AA5905001,,Unique,29510237,95354926,1,5,5,7,7,7,8,N,6,9,N,5,9
121020AA5949001,,Unique,29500227,95341153,1,5,1,N,N,N,7,7,6,N,N,5,6
121020AA5950001,,Unique,29532023,95334855,1,5,5,7,8,7,7,N,7,4,N,5,8
121020AA5965001,,Unique,29564606,95260288,1,5,5,5,6,6,6,N,6,5,N,5,6
121020AA5979003,,Unique,29534737,95362250,1,5,5,6,7,7,8,N,6,2,N,4,7
121020AA5979004,,Unique,29534600,95362248,5,5,5,7,8,6,7,N,6,2,N,4,7
121020AA6011001,,Unique,29545558,95242049,1,5,1,N,N,N,6,6,6,N,N,5,6
121020AA6011002,,Unique,29533324,95234830,1,5,5,6,8,7,6,N,6,2,N,5,6
121020AA6012002,,Unique,29563988,95282845,1,5,5,7,7,6,7,N,6,2,N,5,6
121020AA6012003,,Unique,29570960,95222000,1,5,5,6,8,7,7,N,6,2,N,5,6
121020AA6012004,,Unique,29571000,95221925,1,5,5,6,8,7,6,N,6,2,N,5,6
121020AA6012005,,Unique,29570957,95225966,1,4,5,7,7,7,8,N,7,5,4,5,N
121020AA6012006,,Unique,29571886,95320326,1,7,5,7,8,8,8,N,8,4,9,5,9
121020AA6012007,,Unique,29565235,95304269,1,5,1,N,N,N,6,7,6,N,N,5,9
121020AA6012008,,Unique,29563700,95351758,1,5,1,N,N,N,6,7,6,N,N,5,9
121020AA6020001,,Unique,29543917,95052732,1,5,5,5,6,7,6,N,6,2,N,4,7
121020AA6022001,,Unique,29575497,95403561,1,5,5,7,7,7,7,N,7,4,N,5,7
121020AA6045001,,Unique,29552901,95050461,1,5,1,N,N,N,7,7,6,N,N,5,7
121020AA6046001,,Unique,30033604,95292288,1,5,5,6,7,7,6,N,7,4,N,5,7
121020AA6047001,,Unique,29554552,95052533,1,5,5,7,8,7,6,N,6,3,N,5,7
121020AA6051001,,Unique,30054714,95543447,1,5,1,7,7,7,7,N,6,8,N,5,7
121020AA6051002,,Unique,30054220,95543412,1,5,1,N,N,N,7,7,6,5,N,5,7
121020AA6055001,,Unique,29553409,95044709,1,5,1,N,N,N,6,6,6,N,N,5,7
121020AA6056001,,Unique,29553923,95044353,1,5,1,N,N,N,7,6,6,N,N,5,7
121020AA6059001,,Unique,29533954,95280503,1,5,5,6,6,6,5,N,6,2,N,5,6
121020AA6059002,,Unique,29530304,95280457,1,5,5,6,6,6,5,N,6,2,N,5,6
121020AA6070001,,Unique,29430623,95131215,1,5,1,6,6,7,5,N,6,4,N,4,3
121020AA6100001,,Unique,29520353,95384956,5,5,5,7,6,6,7,N,6,5,N,5,6
121020AA6100002,,Unique,29520376,95381903,1,5,1,N,N,N,7,6,6,N,N,5,6
121020AA6100003,,Unique,29514675,95372633,1,5,5,7,7,6,7,N,6,2,N,5,6
121020AA6100004,,Unique,29514615,95372879,1,5,5,6,7,6,7,N,6,2,N,5,6
121020AA6100010,,Unique,29513985,95434811,1,5,5,7,8,7,7,N,7,2,N,5,9
121020AA6128001,,Unique,29505233,95432595,1,5,1,N,N,N,7,7,6,N,N,5,7
121020AA6183001,,Unique,29562056,95045713,1,5,5,7,7,7,6,N,7,4,N,5,9
121020AA6200001,,Unique,29533102,95385965,5,5,5,7,8,7,7,N,6,3,N,5,6
121020AA6225001,,Unique,29533274,95384179,5,5,5,7,8,7,8,N,6,2,N,5,6
121020AA6225002,,Unique,29533303,95384128,5,5,5,7,7,7,7,N,6,2,N,5,6
121020AA6225003,,Unique,29534172,95414834,1,5,1,N,N,N,7,6,6,2,N,5,6
121020AA6250001,,Unique,29504251,95342952,1,5,1,7,6,7,7,N,6,7,N,5,7
121020AA6265001,,Unique,29534672,95384573,5,5,5,6,8,7,7,N,6,4,N,5,6
121020AA6275001,,Unique,29535169,95383291,5,5,5,6,7,6,6,N,6,3,N,5,9
121020AA6279023,,Unique,29541011,95421625,1,5,1,7,7,7,7,N,7,2,N,5,8
121020AA6279024,,Unique,29541156,95421548,1,9,1,8,7,7,8,N,7,2,N,5,8
121020AA6285001,,Unique,29535758,95390149,5,5,5,7,7,7,7,N,6,3,N,5,6
121020AA6290001,,Unique,29541176,95383623,5,5,5,7,8,7,7,N,6,2,N,5,9
121020AA6290002,,Unique,29540160,95374090,1,5,5,6,8,7,7,N,7,2,N,5,6
121020AA6290003,,Unique,29540183,95374015,1,5,5,7,8,6,7,N,6,2,N,5,6
121020AA6290004,,Unique,29541176,95383496,5,5,5,7,7,6,6,N,6,2,N,5,9
121020AA6349001,,Unique,29551353,95195090,1,5,5,7,8,6,7,N,6,2,N,5,6
121020AA6349002,,Unique,29551349,95195152,1,5,5,7,7,6,7,N,6,2,N,5,6
121020AA6400001,,Unique,29430086,95393036,1,5,5,6,7,7,7,N,6,2,N,5,9
121020AA6400002,,Unique,29430125,95393146,1,5,5,6,7,6,7,N,6,2,N,5,9
121020AA6410001,,Unique,29424547,95402198,1,5,5,6,7,7,6,N,6,6,N,5,7
121020AA6420001,,Unique,29430461,95400054,1,5,5,5,6,7,7,N,6,5,N,5,7
121020AA6469001,,Unique,29352586,95000175,1,5,5,6,8,6,7,N,6,4,N,5,7
121020AA6469002,,Unique,29342195,95003813,1,5,5,7,7,7,7,N,6,4,N,5,7
121020AA6469003,,Unique,29331276,95011748,1,5,5,6,7,6,6,N,6,5,N,5,7
121020AA6500001,,Unique,29474813,95432149,1,5,5,6,6,6,7,N,6,3,N,5,7
121020AA6540001,,Unique,29460297,95434032,1,5,5,6,7,7,7,N,6,4,N,5,7
121020AA6548001,,Unique,29594009,95090660,1,5,5,7,7,7,6,N,7,7,N,5,7
121020AA6548002,,Unique,29592343,95085881,1,5,5,7,7,6,5,N,6,5,N,5,7
121020AA6560001,,Unique,29461794,95435545,1,5,5,7,7,7,6,N,6,3,N,5,7
121020AA6581001,,Unique,29570242,95145901,1,5,5,7,7,6,8,N,6,9,N,5,8
121020AA6581002,,Unique,29594722,95150052,1,5,1,N,N,N,6,7,6,3,N,5,6
121020AA6620001,,Unique,29592096,95260750,1,5,5,6,7,7,6,N,7,7,N,5,7
121020AA6650002,,Unique,29591963,95094125,5,5,5,7,7,6,7,N,6,2,N,5,7
121020AA6650003,,Unique,29592021,95094216,5,5,5,7,7,6,7,N,6,2,N,5,7
121020AA6650004,,Unique,29580273,95101138,5,4,5,5,7,7,N,N,7,2,5,5,N
121020AA6650005,,Unique,29560600,95103395,5,5,5,7,8,7,7,N,7,2,N,5,6
121020AA6650006,,Unique,29580251,95101225,5,4,5,6,7,7,N,N,7,2,5,5,N
121020AA6650007,,Unique,29560743,95103501,5,5,5,7,8,7,7,N,7,2,N,5,6
121020AA6650010,,Unique,29563277,95103276,1,5,1,N,N,N,7,7,6,N,N,5,9
121020AA6650015,,Unique,29552376,95121406,1,5,5,8,8,7,7,N,7,2,N,5,9
121020AA6650016,,Unique,29552376,95121406,1,5,5,8,8,7,7,N,7,3,N,5,9
121020AA6775001,,Unique,29542908,95391473,1,5,1,N,N,N,6,7,6,N,N,5,6
121020AA6775002,,Unique,29541970,95395419,5,5,5,7,8,7,6,N,6,2,N,5,9
121020AA6848001,,Unique,29555322,95403785,1,5,1,N,N,N,7,6,6,5,N,5,7
121020AA6861001,,Unique,29552775,95402378,1,5,5,7,7,7,7,N,7,5,N,5,9
121020AA6862001,,Unique,29550344,95402217,1,5,5,7,8,7,7,N,7,2,N,5,9
121020AA6862002,,Unique,29550298,95402337,1,5,5,7,8,7,7,N,7,2,N,5,9
121020AA6862005,,Unique,29551611,95413341,1,5,5,7,7,8,7,N,7,2,N,5,9
121020AA6862006,,Unique,29551672,95413328,1,5,5,7,8,6,8,N,6,2,N,5,9
121020AA6898001,,Unique,29585254,95422757,1,5,5,7,7,6,7,N,6,2,N,5,7
121020AA6898002,,Unique,29585275,95422824,1,5,5,7,7,7,5,N,6,2,N,5,7
121020AA6914001,,Unique,29511019,95430755,1,5,5,6,7,7,7,N,6,2,N,5,7
121020AA6914002,,Unique,29510931,95430683,1,5,5,7,7,7,7,N,6,2,N,5,7
121020AA6914003,,Unique,29510840,95430633,1,5,1,N,N,N,6,6,6,N,N,5,7
121020AA6914004,,Unique,29543062,95433439,1,5,5,7,8,7,7,N,7,2,N,5,9
121020AA6914005,,Unique,29543037,95433379,1,5,5,7,8,7,6,N,7,2,N,5,9
121020AA6999001,,Unique,29521015,95400926,1,5,5,7,7,6,6,N,6,2,N,5,7
121020AA6999002,,Unique,29520933,95400964,1,5,5,7,7,6,6,N,6,2,N,5,7
121020AA6999003,,Unique,29513400,95401093,1,5,1,N,N,N,7,7,6,N,N,5,7
121020AA6999004,,Unique,29510705,95400570,1,5,1,N,N,N,7,6,6,N,N,5,7
121020AA6999005,,Unique,29542902,95400648,1,5,5,7,8,8,7,N,8,2,N,5,9
121020AA6999006,,Unique,29542978,95400691,1,5,5,7,8,7,7,N,7,2,N,5,9
121020AA7069001,,Unique,29531006,95431537,1,5,1,N,N,N,8,6,6,2,N,5,6
121020AA7227001,,Unique,29500825,95414172,1,5,5,7,8,7,7,N,6,9,N,5,7
121020AA7238001,,Unique,29501764,95422911,1,5,5,7,7,7,7,N,7,6,N,5,7
121020AA7273001,,Unique,29510135,95431467,1,5,1,N,N,N,7,6,6,N,N,5,7
121020AA7369001,,Unique,29463498,95441398,1,5,5,7,7,6,6,N,6,2,N,5,6
121020AA7369002,,Unique,29463414,95441630,1,5,5,6,7,7,7,N,6,2,N,5,6
121020AA7457001,,Unique,29480028,95120449,1,5,5,7,7,6,6,N,6,2,N,5,9
121020AA7457002,,Unique,29480047,95120509,1,5,5,7,7,6,6,N,6,2,N,5,9
121020AA7597001,,Unique,29534083,95324018,1,5,5,7,8,7,7,N,6,5,N,5,7
121020AA7688001,,Unique,29531381,95315747,1,5,5,7,8,6,6,N,6,5,N,5,7
121020AA7702001,,Unique,29541845,95344740,1,5,5,7,7,6,8,N,6,7,N,5,9
121020AA7704001,,Unique,29543242,95341561,1,5,5,7,7,7,6,N,7,2,N,5,6
121020AA7704002,,Unique,29543238,95341475,1,5,5,5,7,6,6,N,6,2,N,5,6
121020AA7704003,,Unique,29541005,95325936,1,5,5,7,6,7,7,N,6,2,N,5,9
121020AA7704004,,Unique,29541039,95325860,1,5,5,7,6,7,7,N,6,2,N,5,9
121020AA7708001,,Unique,29551631,95341608,1,5,5,7,6,7,7,N,6,5,N,5,7
121020AA7732001,,Unique,29541627,95342661,1,5,5,7,8,7,7,N,7,5,N,5,7
121020AA7733001,,Unique,29544232,95342480,1,5,5,7,7,6,6,N,6,3,N,5,9
121020AA7754001,,Unique,29535620,95351940,1,5,5,7,7,6,7,N,6,2,N,5,8
121020AA7754002,,Unique,29535555,95351992,1,5,5,7,7,6,7,N,6,2,N,5,8
121020AA7826001,,Unique,29554025,95365582,1,5,5,7,6,7,7,N,6,2,N,5,7
121020AA7826002,,Unique,29554105,95365551,1,5,5,7,6,7,7,N,6,2,N,5,7
121020AA7830001,,Unique,29553324,95362267,1,5,5,7,7,7,7,N,6,2,N,5,7
121020AA7830002,,Unique,29553116,95362253,1,5,5,7,7,6,7,N,6,2,N,5,7
121020AA7830003,,Unique,29575890,95362651,1,5,5,7,7,6,6,N,6,2,N,5,9
121020AA7830004,,Unique,29575616,95362484,1,5,5,7,8,8,5,N,8,2,N,5,9
121020AA7854001,,Unique,29531408,95364487,1,5,1,N,N,N,7,7,6,5,N,5,7
121020AA8199001,,Unique,29532579,95363663,1,5,1,N,N,N,7,7,6,5,N,5,7
121020AA8384001,,Unique,30071337,95310708,1,5,5,5,7,6,6,N,6,4,N,5,8
121020AA8414001,,Unique,30070505,95325337,1,5,5,7,7,6,5,N,6,4,N,5,7
121020AA8627001,,Unique,30015874,95302859,1,5,1,7,7,7,7,N,6,5,N,5,7
121020AA8723001,,Unique,30004392,95243543,1,5,1,N,N,N,8,6,6,7,N,5,7
121020AA8748001,,Unique,29595984,95242796,1,5,5,6,8,7,7,N,7,2,N,5,6
121020AA8753001,,Unique,29482180,95424573,1,5,5,6,6,6,7,N,6,4,N,5,7
121020AA8893001,,Unique,30042181,95251451,1,5,5,7,8,7,7,N,6,7,N,5,6
121020AA8937001,,Unique,30005776,95294212,1,5,5,7,7,6,6,N,6,7,N,5,9
121020AA9009001,,Unique,30041524,95225697,1,5,5,7,8,7,7,N,7,6,N,5,9
121020AA9009002,,Unique,30034737,95223934,1,5,5,7,8,8,7,N,8,6,N,5,9
121020AA9009003,,Unique,30041565,95225783,1,5,5,7,8,7,7,N,7,2,N,5,9
121020AA9022001,,Unique,30035701,95223394,1,5,5,7,8,7,7,N,7,6,N,5,9
121020AA9083001,,Unique,30011503,95330338,1,5,5,7,7,7,7,N,6,5,N,5,7
121020AA9249001,,Unique,29532192,95222511,1,5,5,7,8,8,7,N,6,2,N,5,5
121020AA9435001,,Unique,29560609,95291467,1,5,5,7,8,7,8,N,6,5,N,4,7
121020AA9633001,,Unique,29574747,95351865,1,5,1,N,N,N,6,6,6,8,N,5,7
121020AA9648005,,Unique,29413070,95372024,5,5,5,7,7,7,7,N,7,2,N,5,6
121020AA9648006,,Unique,29413156,95372136,1,5,5,7,8,6,7,N,6,2,N,5,6
121020AA9648007,,Unique,29432788,95372366,5,5,5,6,7,7,7,N,6,2,N,5,6
121020AA9648008,,Unique,29432914,95372471,5,5,5,6,7,7,7,N,6,2,N,5,6
121020AA9849001,,Unique,29491922,95444479,1,5,5,6,7,7,7,N,6,2,N,5,7
121020AA9849002,,Unique,29491770,95444649,1,5,5,7,7,7,7,N,6,2,N,5,7
121020AA9890001,,Unique,29472166,95450475,1,5,5,7,8,7,6,N,7,2,N,5,9
121020AA9951001,,Unique,29440666,95391254,1,5,1,N,N,N,6,6,6,N,N,5,7
121020AA9951002,,Unique,29433235,95423173,5,5,5,6,7,7,6,N,6,2,N,5,6
121020AA9951003,,Unique,29433173,95423201,5,5,5,7,7,7,5,N,6,2,N,5,6
121020AA9953001,,Unique,29594080,95092305,1,5,5,7,7,6,5,N,6,5,N,5,7
121020AA9955001,,Unique,30062277,95253688,1,5,5,7,8,7,8,N,6,2,N,5,7
121020AA9955002,,Unique,30062253,95253621,1,5,5,7,7,7,8,N,6,2,N,5,7
121020AA9955003,,Unique,30060980,95254623,1,1,5,8,7,7,N,N,7,3,6,5,N
121020AA9956005,,Unique,30061934,95260414,1,1,5,8,8,7,N,N,7,4,3,5,N
121020AA9958001,,Unique,29363978,95025365,1,5,1,8,6,7,6,N,6,2,N,5,6
121020AA9958002,,Unique,29364025,95025393,1,5,1,8,6,7,6,N,6,7,N,5,6
121020AA9958003,,Unique,29362524,95032995,1,5,1,8,7,7,6,N,7,2,N,5,6
121020AA9958004,,Unique,29362389,95033086,1,5,1,8,6,7,7,N,6,2,N,5,6
121020AA9959002,,Unique,29340856,95121218,1,5,5,7,8,7,6,N,7,9,N,5,9
121020AA9962001,,Unique,29515629,95033977,1,5,5,8,8,7,7,N,7,2,N,5,6
121020AA9962002,,Unique,29495833,95032747,1,5,1,N,N,N,6,6,5,N,N,5,6
121020AA9962003,,Unique,29473403,95032372,1,5,5,7,6,6,7,N,6,9,N,4,7
121020AA9962004,,Unique,29454347,95044975,1,5,3,8,7,8,8,N,7,N,N,5,2
121020AA9963001,,Unique,29592763,95440830,5,5,5,7,7,7,7,N,6,6,N,5,7
121020AA9964001,,Unique,29592938,95440034,1,5,1,N,N,N,7,7,6,6,N,5,7
121020B00114206,,Unique,29472417,95250262,1,5,4,6,7,6,7,N,6,2,N,5,6
121020B00273041,,Unique,29474399,95245823,1,5,7,7,6,6,7,N,6,5,N,5,7
121020B00297164,,Unique,29475178,95245827,1,5,7,7,7,5,6,N,5,2,N,5,7
121020B00353911,,Unique,29480253,95245956,1,5,7,7,7,6,7,N,6,3,N,5,7
121020B00377207,,Unique,29480571,95253676,1,5,4,6,6,7,7,N,6,2,N,5,7
121020B00632001,,Unique,29514593,95333037,4,5,1,N,N,N,7,7,6,N,N,5,7
121020B00737425,,Unique,29490166,95264444,1,5,4,6,6,6,7,N,6,2,N,5,7
121020B00905001,,Unique,29495854,95291690,1,5,1,N,N,N,6,7,6,N,N,5,6
121020B00905002,,Unique,29495745,95271254,1,5,1,6,6,6,7,N,6,2,N,5,6
121020B00905003,,Unique,29495676,95271252,1,5,1,6,6,6,6,N,6,2,N,5,6
121020B01201320,,Unique,29433927,95174198,5,5,5,8,8,8,8,N,8,2,N,5,8
121020B01657002,,Unique,29473022,95370165,1,5,5,7,8,7,7,N,7,2,N,5,9
121020B01657003,,Unique,29473021,95370234,1,5,5,7,8,7,7,N,7,2,N,5,9
121020B01753001,,Unique,29471980,95311304,1,5,7,7,7,6,7,N,6,4,N,5,6
121020B01873513,,Unique,29411216,95145082,1,5,5,7,8,7,7,N,6,2,N,5,6
121020B01905096,,Unique,29490725,95225898,1,4,3,6,6,6,N,N,6,2,4,5,N
121020B01905305,,Unique,29494462,95230307,1,5,1,N,N,N,6,7,6,2,N,5,6
121020B01921001,,Unique,29383697,95224441,1,5,1,N,N,N,7,6,6,N,N,5,6
121020B01921002,,Unique,29384279,95220334,1,5,4,7,7,7,8,N,6,2,N,5,6
121020B01921003,,Unique,29384220,95220349,1,5,4,7,7,7,8,N,6,2,N,5,6
121020B01921004,,Unique,29384384,95215094,1,5,5,6,7,7,6,N,6,2,N,5,6
121020B01921005,,Unique,29384441,95215095,1,5,5,6,7,7,6,N,6,2,N,5,6
121020B01921006,,Unique,29384410,95204293,1,5,5,7,7,7,7,N,6,2,N,4,9
121020B01921007,,Unique,29391577,95154582,1,5,5,7,7,7,6,N,7,2,N,5,6
121020B01921009,,Unique,29383969,95195983,1,5,5,7,8,7,7,N,6,2,N,5,6
121020B01921010,,Unique,29384033,95195998,1,5,5,7,8,7,7,N,6,2,N,5,6
121020B01921011,,Unique,29384358,95190249,1,5,5,7,7,7,7,N,6,2,N,5,6
121020B01921012,,Unique,29384420,95190262,1,5,5,7,8,7,7,N,6,3,N,5,6
121020B01921020,,Unique,29384423,95204129,1,5,5,7,8,7,7,N,6,2,N,4,9
121020B01921021,,Unique,29383630,95233722,1,5,5,7,7,7,8,N,7,2,N,5,9
121020B01921022,,Unique,29383720,95233708,1,5,5,7,8,7,8,N,7,2,N,5,9
121020B01937001,,Unique,29383898,95302040,1,5,5,6,7,7,6,N,6,2,N,5,6
121020B01937002,,Unique,29383950,95302049,1,5,5,6,7,7,6,N,6,2,N,5,6
121020B02009002,,Unique,29521340,95284937,1,5,5,6,6,6,7,N,6,6,N,5,7
121020B02017001,,Unique,29512036,95303779,1,5,5,6,7,7,7,N,6,5,N,5,7
121020B02225106,,Unique,29461770,95285620,1,5,3,7,8,7,5,N,7,5,N,5,7
121020B02249001,,Unique,29562396,95212194,1,5,5,6,8,7,6,N,7,2,N,5,6
121020B02249002,,Unique,29533957,95211681,1,5,5,5,8,7,7,N,6,2,N,5,6
121020B02249003,,Unique,29514760,95205938,1,5,1,N,N,N,7,6,6,N,N,5,7
121020B02249004,,Unique,29550155,95211977,1,5,5,7,8,8,7,N,8,2,N,5,6
121020B02249005,,Unique,29562583,95212315,1,5,5,7,7,7,5,N,7,2,N,5,6
121020B02409001,,Unique,29425414,95351532,1,5,5,6,8,6,6,N,6,2,N,5,7
121020B02505001,,Unique,29454045,95235275,1,1,2,6,6,7,N,N,6,2,3,5,N
121020B02505002,,Unique,29454069,95235186,1,1,2,7,7,7,N,N,6,2,3,5,N
121020B02505003,,Unique,29454081,95233402,1,1,2,6,6,7,N,N,6,3,3,5,N
121020B02505004,,Unique,29454130,95233209,1,1,2,6,6,7,N,N,6,5,3,5,N
121020B02505005,,Unique,29454134,95233149,1,1,2,6,6,7,N,N,6,3,3,5,N
121020B02521648,,Unique,29405882,95144458,1,5,4,7,6,6,6,N,6,3,N,5,7
121020B02521649,,Unique,29405927,95144453,1,5,4,6,6,6,5,N,6,3,N,5,7
121020B02585001,,Unique,29511613,95184117,1,5,7,8,7,5,7,N,5,4,N,5,7
121020B03057180,,Unique,29362143,95270407,1,5,5,7,7,7,7,N,6,2,N,5,6
121020B03369052,,Unique,29494117,95282139,1,5,2,6,6,6,7,N,6,2,N,5,7
121020B03369053,,Unique,29494135,95282265,1,5,2,6,6,6,7,N,6,2,N,5,7
121020B03369090,,Unique,29515260,95282384,1,5,1,6,6,6,6,N,6,2,N,4,7
121020B03369091,,Unique,29515227,95282333,1,5,1,6,6,6,6,N,6,2,N,4,7
121020B03369103,,Unique,29504736,95282327,1,5,5,5,7,7,5,N,6,3,N,5,7
121020B03369104,,Unique,29504740,95282389,1,5,5,6,7,7,6,N,6,2,N,5,7
121020B03713685,,Unique,29424617,95221597,1,5,5,7,8,8,8,N,8,4,N,5,6
121020B04361269,,Unique,29352857,95113313,1,5,1,N,N,N,7,6,6,N,N,5,7
121020B05017110,,Unique,29463367,95141581,1,5,7,7,7,4,7,N,4,5,N,5,7
121020B05073001,,Unique,29454838,95220172,1,5,4,6,6,7,8,N,6,2,N,5,6
121020B05073002,,Unique,29454699,95220292,1,5,3,6,6,7,8,N,6,2,N,5,6
121020B05073003,,Unique,29454664,95220212,1,5,1,6,6,7,6,N,6,2,N,5,6
121020B05073004,,Unique,29442837,95225393,1,1,4,8,8,7,N,N,7,3,6,5,N
